"year","variable","experiment","ensemble","model","units","value"
2008,"gpp","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",553284284765.193
2008,"gpp","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",847199260797.216
2008,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",780328634311.838
2008,"gpp","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",546640779597.682
2008,"gpp","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",819375604777.867
2008,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",807040472288.948
2008,"gpp","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",549014948317.019
2008,"gpp","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",826706209598.49
2008,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",789848267188.822
2008,"gpp","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",563946926243.25
2008,"gpp","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",819466532106.423
2008,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",801434880538.788
2008,"gpp","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",543683373699.299
2008,"gpp","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",863304275805.085
2008,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",795786342910.71
2008,"gpp","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",557732286194.466
2008,"gpp","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",819272146673.69
2008,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",801273489043.122
2008,"gpp","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",564638009401.001
2008,"gpp","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",849006741013.871
2008,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",832330455513.139
2008,"gpp","historical","r1i1p1f1","CESM2","kg m-2 yr-1",761383999572.053
2008,"gpp","historical","r1i1p1f1","CESM2-FV2","kg m-2 yr-1",815679916450.738
2008,"gpp","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",780965167866.72
2008,"gpp","historical","r1i1p1f1","INM-CM4-8","kg m-2 yr-1",977078018146.287
2008,"gpp","historical","r1i1p1f1","INM-CM5-0","kg m-2 yr-1",989657131718.853
2008,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",807523307695.307
2008,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1087800331164.57
2008,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",975942933258.096
2008,"gpp","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",551076634174.028
2008,"gpp","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",765325805973.157
2008,"gpp","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",756581013374.963
2008,"gpp","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",822499275464.6
2008,"gpp","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",829823627354.53
2008,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",825795201370.956
2008,"gpp","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",1226712949237.11
2008,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",783066677954.231
2008,"gpp","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",553203495411.932
2008,"gpp","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",833525364703.678
2008,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",802509402754.377
2008,"gpp","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",566802376973.353
2008,"gpp","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",822744834066.421
2008,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",791164413475.849
2008,"gpp","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",561023915573.18
2008,"gpp","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",824267865691.005
2008,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",798555676453.383
2008,"gpp","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",548098156332.412
2008,"gpp","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",846680669144.265
2008,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",801686248289.303
2008,"gpp","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",555608964852.313
2008,"gpp","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",833063560289.2
2008,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",783827320938.111
2008,"gpp","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",553838058960.783
2008,"gpp","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",829191101340.16
2008,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",814852424558.414
2008,"gpp","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",555366727963.694
2008,"gpp","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",856279037354.5
2008,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",797701297559.209
2008,"gpp","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",550978485349.847
2008,"gpp","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",825970801521.918
2008,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",780204073107.351
2008,"gpp","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",563985208404.836
2008,"gpp","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",853314536933.12
2008,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",777461989775.929
2008,"gpp","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",546025526956.101
2008,"gpp","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",844262951022.434
2008,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",824139590042.272
2008,"gpp","historical","r2i1p1f1","CESM2","kg m-2 yr-1",763547305584.791
2008,"gpp","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",782779115235.768
2008,"gpp","historical","r2i1p1f1","INM-CM5-0","kg m-2 yr-1",994031952531.983
2008,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",805367317721.121
2008,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1046748552776.28
2008,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",973031550068.138
2008,"gpp","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",543674602409.898
2008,"gpp","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",758124055264.606
2008,"gpp","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",837166653298.857
2008,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",711905540798.021
2008,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",781649914072.262
2008,"gpp","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",551012543727.873
2008,"gpp","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",838583174057.176
2008,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",779880131365.367
2008,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",772628484037.241
2008,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",824558156028.139
2008,"gpp","historical","r3i1p1f1","CESM2","kg m-2 yr-1",770774380293.33
2008,"gpp","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",767969913430.442
2008,"gpp","historical","r3i1p1f1","INM-CM5-0","kg m-2 yr-1",974913330599.768
2008,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",787682550527.026
2008,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",1030320940295.52
2008,"gpp","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",544001429979.334
2008,"gpp","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",763361003743.036
2008,"gpp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",823182515655.222
2008,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",685076179707.582
2008,"gpp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",750453410311.388
2008,"gpp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",974913330599.768
2008,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",784746883637.123
2008,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",985174596323.593
2008,"gpp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",562094328292.595
2008,"gpp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",846038278254.61
2008,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",689208706711.453
2008,"gpp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",759063999798.492
2008,"gpp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",987288792857.097
2008,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",780564131911.166
2008,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",994258599962.204
2008,"gpp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",545793336636.298
2008,"gpp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",814979758207.721
2008,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",690289891942.422
2008,"gpp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",757625669011.925
2008,"gpp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",983786388143.477
2008,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",795135106060.12
2008,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",982735406174.67
2008,"gpp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",566603974729.833
2008,"gpp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",830279486306.288
2008,"gpp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",759229060489.182
2008,"gpp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",986913978497.634
2008,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",786000483491.127
2008,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",975911025351.81
2008,"gpp","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",554818788813.722
2008,"gpp","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",820807277398.024
2008,"gpp","historical","r8i1p1f1","CESM2","kg m-2 yr-1",764367677709.543
2008,"gpp","historical","r8i1p1f1","INM-CM5-0","kg m-2 yr-1",972083918906.276
2008,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",803986004742.339
2008,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",969451288056.366
2008,"gpp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",546341193534.147
2008,"gpp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",840861651924.652
2008,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",680114872396.784
2008,"gpp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",758672708636.927
2008,"gpp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",958078915323.389
2008,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",788623770747.474
2008,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",986344031808.566
2008,"gpp","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",566586778668.486
2008,"gpp","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",822212007353.209
2008,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",710644208248.218
2009,"gpp","historical","r10i1p1f1","CESM2","kg m-2 yr-1",742394807710.937
2009,"gpp","historical","r10i1p1f1","INM-CM5-0","kg m-2 yr-1",988183791681.074
2009,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",792736520303.567
2009,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",990879433962.221
2009,"gpp","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",546209149899.548
2009,"gpp","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",810017319528.966
2009,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",694558257050.897
2009,"gpp","historical","r11i1p1f1","CESM2","kg m-2 yr-1",773273587941.022
2009,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",777135177472.667
2009,"gpp","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",564233160391.16
2009,"gpp","historical","r11i1p1f2","CNRM-CM6-1","kg m-2 yr-1",856544811054.992
2009,"gpp","historical","r12i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",794335314315.151
2009,"gpp","historical","r12i1p1f1","NorCPM1","kg m-2 yr-1",545255697510.314
2009,"gpp","historical","r12i1p1f2","CNRM-CM6-1","kg m-2 yr-1",808246809414.421
2009,"gpp","historical","r13i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",762449520508.431
2009,"gpp","historical","r13i1p1f1","NorCPM1","kg m-2 yr-1",557741625703.765
2009,"gpp","historical","r13i1p1f2","CNRM-CM6-1","kg m-2 yr-1",816202294293.059
2009,"gpp","historical","r14i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",781213524017.629
2009,"gpp","historical","r14i1p1f1","NorCPM1","kg m-2 yr-1",553875784052.415
2009,"gpp","historical","r14i1p1f2","CNRM-CM6-1","kg m-2 yr-1",839116866213.937
2009,"gpp","historical","r15i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",793854938143.657
2009,"gpp","historical","r15i1p1f1","NorCPM1","kg m-2 yr-1",560040490616.861
2009,"gpp","historical","r15i1p1f2","CNRM-CM6-1","kg m-2 yr-1",861939246278.38
2009,"gpp","historical","r16i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",794010005215.916
2009,"gpp","historical","r16i1p1f1","NorCPM1","kg m-2 yr-1",563243682496.013
2009,"gpp","historical","r16i1p1f2","CNRM-CM6-1","kg m-2 yr-1",816493930608.479
2009,"gpp","historical","r17i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",801255886493.866
2009,"gpp","historical","r17i1p1f1","NorCPM1","kg m-2 yr-1",545046004751.748
2009,"gpp","historical","r17i1p1f2","CNRM-CM6-1","kg m-2 yr-1",865606382583.849
2009,"gpp","historical","r18i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",767463184527.463
2009,"gpp","historical","r18i1p1f1","NorCPM1","kg m-2 yr-1",543085329771.002
2009,"gpp","historical","r18i1p1f2","CNRM-CM6-1","kg m-2 yr-1",834954422186.111
2009,"gpp","historical","r19i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",785694695187.137
2009,"gpp","historical","r19i1p1f1","NorCPM1","kg m-2 yr-1",554712447818.04
2009,"gpp","historical","r19i1p1f2","CNRM-CM6-1","kg m-2 yr-1",844955018518.531
2009,"gpp","historical","r1i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",816278913640.758
2009,"gpp","historical","r1i1p1f1","CESM2","kg m-2 yr-1",755025669044.76
2009,"gpp","historical","r1i1p1f1","CESM2-FV2","kg m-2 yr-1",815758482880.152
2009,"gpp","historical","r1i1p1f1","CESM2-WACCM","kg m-2 yr-1",768244993343.37
2009,"gpp","historical","r1i1p1f1","INM-CM4-8","kg m-2 yr-1",994623901683.397
2009,"gpp","historical","r1i1p1f1","INM-CM5-0","kg m-2 yr-1",987813346801.618
2009,"gpp","historical","r1i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",792571448199.91
2009,"gpp","historical","r1i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1061823499988.96
2009,"gpp","historical","r1i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",988261456198.218
2009,"gpp","historical","r1i1p1f1","NorCPM1","kg m-2 yr-1",554720670189.961
2009,"gpp","historical","r1i1p1f1","NorESM2-LM","kg m-2 yr-1",767131527343.158
2009,"gpp","historical","r1i1p1f1","NorESM2-MM","kg m-2 yr-1",758012139094.817
2009,"gpp","historical","r1i1p1f1","SAM0-UNICON","kg m-2 yr-1",836728462852.816
2009,"gpp","historical","r1i1p1f2","CNRM-CM6-1","kg m-2 yr-1",834228017475.904
2009,"gpp","historical","r1i1p1f2","CNRM-CM6-1-HR","kg m-2 yr-1",806924199304.317
2009,"gpp","historical","r1i2p1f1","MRI-ESM2-0","kg m-2 yr-1",1233639089991.87
2009,"gpp","historical","r20i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",791289692737.455
2009,"gpp","historical","r20i1p1f1","NorCPM1","kg m-2 yr-1",555909145575.105
2009,"gpp","historical","r20i1p1f2","CNRM-CM6-1","kg m-2 yr-1",843862072562.651
2009,"gpp","historical","r21i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",799905910529.324
2009,"gpp","historical","r21i1p1f1","NorCPM1","kg m-2 yr-1",569665656101.663
2009,"gpp","historical","r21i1p1f2","CNRM-CM6-1","kg m-2 yr-1",830050170050.539
2009,"gpp","historical","r22i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",786226434023.415
2009,"gpp","historical","r22i1p1f1","NorCPM1","kg m-2 yr-1",556039240211.764
2009,"gpp","historical","r22i1p1f2","CNRM-CM6-1","kg m-2 yr-1",845265224051.726
2009,"gpp","historical","r23i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",817772343680.082
2009,"gpp","historical","r23i1p1f1","NorCPM1","kg m-2 yr-1",565425448997.9
2009,"gpp","historical","r23i1p1f2","CNRM-CM6-1","kg m-2 yr-1",820166583742.49
2009,"gpp","historical","r24i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",787381666859.648
2009,"gpp","historical","r24i1p1f1","NorCPM1","kg m-2 yr-1",564686704088.949
2009,"gpp","historical","r24i1p1f2","CNRM-CM6-1","kg m-2 yr-1",812889950679.697
2009,"gpp","historical","r25i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",767483968693.516
2009,"gpp","historical","r25i1p1f1","NorCPM1","kg m-2 yr-1",556788399784.078
2009,"gpp","historical","r25i1p1f2","CNRM-CM6-1","kg m-2 yr-1",848674671120.733
2009,"gpp","historical","r26i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",799262676691.783
2009,"gpp","historical","r26i1p1f1","NorCPM1","kg m-2 yr-1",539825843470.447
2009,"gpp","historical","r26i1p1f2","CNRM-CM6-1","kg m-2 yr-1",858957342071.415
2009,"gpp","historical","r27i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",786049335504.083
2009,"gpp","historical","r27i1p1f1","NorCPM1","kg m-2 yr-1",548580754696.988
2009,"gpp","historical","r27i1p1f2","CNRM-CM6-1","kg m-2 yr-1",847076001285.481
2009,"gpp","historical","r28i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",776245687715.428
2009,"gpp","historical","r28i1p1f1","NorCPM1","kg m-2 yr-1",560791619727.046
2009,"gpp","historical","r28i1p1f2","CNRM-CM6-1","kg m-2 yr-1",863029404365.172
2009,"gpp","historical","r29i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",774628416264.648
2009,"gpp","historical","r29i1p1f1","NorCPM1","kg m-2 yr-1",553428630949.321
2009,"gpp","historical","r29i1p1f2","CNRM-CM6-1","kg m-2 yr-1",846932624941.05
2009,"gpp","historical","r2i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",821808913412.964
2009,"gpp","historical","r2i1p1f1","CESM2","kg m-2 yr-1",754696137746.945
2009,"gpp","historical","r2i1p1f1","CESM2-WACCM","kg m-2 yr-1",777318655583.842
2009,"gpp","historical","r2i1p1f1","INM-CM5-0","kg m-2 yr-1",981182458818.659
2009,"gpp","historical","r2i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",784948436860.469
2009,"gpp","historical","r2i1p1f1","MPI-ESM-1-2-HAM","kg m-2 yr-1",1049464511260.53
2009,"gpp","historical","r2i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",953494584010.536
2009,"gpp","historical","r2i1p1f1","NorCPM1","kg m-2 yr-1",548483931263.698
2009,"gpp","historical","r2i1p1f1","NorESM2-LM","kg m-2 yr-1",772738670102.478
2009,"gpp","historical","r2i1p1f2","CNRM-CM6-1","kg m-2 yr-1",838483217582.593
2009,"gpp","historical","r2i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",700127250742.877
2009,"gpp","historical","r30i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",777472618709.859
2009,"gpp","historical","r30i1p1f1","NorCPM1","kg m-2 yr-1",553833493306.39
2009,"gpp","historical","r30i1p1f2","CNRM-CM6-1","kg m-2 yr-1",847317012453.135
2009,"gpp","historical","r31i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",782902347857.746
2009,"gpp","historical","r32i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",781625772509.276
2009,"gpp","historical","r3i1p1f1","ACCESS-ESM1-5","kg m-2 yr-1",838966413489.321
2009,"gpp","historical","r3i1p1f1","CESM2","kg m-2 yr-1",768494280977.341
2009,"gpp","historical","r3i1p1f1","CESM2-WACCM","kg m-2 yr-1",762504565646.216
2009,"gpp","historical","r3i1p1f1","INM-CM5-0","kg m-2 yr-1",979323824605.381
2009,"gpp","historical","r3i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",782697472000.762
2009,"gpp","historical","r3i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",981561273820.189
2009,"gpp","historical","r3i1p1f1","NorCPM1","kg m-2 yr-1",554746138473.881
2009,"gpp","historical","r3i1p1f1","NorESM2-LM","kg m-2 yr-1",775246025888.639
2009,"gpp","historical","r3i1p1f2","CNRM-CM6-1","kg m-2 yr-1",818706258593.885
2009,"gpp","historical","r3i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",680671355625.696
2009,"gpp","historical","r4i1p1f1","CESM2","kg m-2 yr-1",755324878224.436
2009,"gpp","historical","r4i1p1f1","INM-CM5-0","kg m-2 yr-1",979323824605.381
2009,"gpp","historical","r4i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",772862452332.716
2009,"gpp","historical","r4i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",981255566777.851
2009,"gpp","historical","r4i1p1f1","NorCPM1","kg m-2 yr-1",559684029958.976
2009,"gpp","historical","r4i1p1f2","CNRM-CM6-1","kg m-2 yr-1",821035159235.746
2009,"gpp","historical","r4i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",705093723802.573
2009,"gpp","historical","r5i1p1f1","CESM2","kg m-2 yr-1",759997501557.148
2009,"gpp","historical","r5i1p1f1","INM-CM5-0","kg m-2 yr-1",968831106972.104
2009,"gpp","historical","r5i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",780442415985.187
2009,"gpp","historical","r5i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",975729512111.19
2009,"gpp","historical","r5i1p1f1","NorCPM1","kg m-2 yr-1",555641402860.119
2009,"gpp","historical","r5i1p1f2","CNRM-CM6-1","kg m-2 yr-1",824074614802.818
2009,"gpp","historical","r5i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",711352861432.259
2009,"gpp","historical","r6i1p1f1","CESM2","kg m-2 yr-1",759797110842.251
2009,"gpp","historical","r6i1p1f1","INM-CM5-0","kg m-2 yr-1",971122141955.172
2009,"gpp","historical","r6i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",783759693772.916
2009,"gpp","historical","r6i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",1017166728150.73
2009,"gpp","historical","r6i1p1f1","NorCPM1","kg m-2 yr-1",562450903440.389
2009,"gpp","historical","r6i1p1f2","CNRM-CM6-1","kg m-2 yr-1",815672618486.823
2009,"gpp","historical","r7i1p1f1","CESM2","kg m-2 yr-1",768909273445.401
2009,"gpp","historical","r7i1p1f1","INM-CM5-0","kg m-2 yr-1",973534708747.576
2009,"gpp","historical","r7i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",795909966462.982
2009,"gpp","historical","r7i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",960318616758.989
2009,"gpp","historical","r7i1p1f1","NorCPM1","kg m-2 yr-1",543247264732.924
2009,"gpp","historical","r7i1p1f2","CNRM-CM6-1","kg m-2 yr-1",830925508163.036
2009,"gpp","historical","r8i1p1f1","CESM2","kg m-2 yr-1",764774927844.233
2009,"gpp","historical","r8i1p1f1","INM-CM5-0","kg m-2 yr-1",974403428920.521
2009,"gpp","historical","r8i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",781128612783.983
2009,"gpp","historical","r8i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",1018556346196.95
2009,"gpp","historical","r8i1p1f1","NorCPM1","kg m-2 yr-1",555320790174.112
2009,"gpp","historical","r8i1p1f2","CNRM-CM6-1","kg m-2 yr-1",818551513972.194
2009,"gpp","historical","r8i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",682668004840.733
2009,"gpp","historical","r9i1p1f1","CESM2","kg m-2 yr-1",766048787180.589
2009,"gpp","historical","r9i1p1f1","INM-CM5-0","kg m-2 yr-1",968301646762.578
2009,"gpp","historical","r9i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",790503621699.238
2009,"gpp","historical","r9i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",994009228013.194
2009,"gpp","historical","r9i1p1f1","NorCPM1","kg m-2 yr-1",552363136938.078
2009,"gpp","historical","r9i1p1f2","CNRM-CM6-1","kg m-2 yr-1",830141481010.062
2009,"gpp","historical","r9i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",694801967273.475
2010,"gpp","historical","r10i1p1f1","CESM2","kg m-2 yr-1",765481129938.175
2010,"gpp","historical","r10i1p1f1","INM-CM5-0","kg m-2 yr-1",975519914096.988
2010,"gpp","historical","r10i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",782378492280.901
2010,"gpp","historical","r10i1p1f1","MPI-ESM1-2-LR","kg m-2 yr-1",988041951224.133
2010,"gpp","historical","r10i1p1f1","NorCPM1","kg m-2 yr-1",543972141454.496
2010,"gpp","historical","r10i1p1f2","CNRM-CM6-1","kg m-2 yr-1",838629711449.227
2010,"gpp","historical","r10i1p1f2","CNRM-ESM2-1","kg m-2 yr-1",691803433044.201
2010,"gpp","historical","r11i1p1f1","CESM2","kg m-2 yr-1",776138438307.511
2010,"gpp","historical","r11i1p1f1","IPSL-CM6A-LR","kg m-2 yr-1",788311159425.868
2010,"gpp","historical","r11i1p1f1","NorCPM1","kg m-2 yr-1",561809281789.779
